ID,Result,Timestamp
78,B,2025-07-09T14:19:38.949837
79,B,2025-07-09T14:19:39.079234
80,B,2025-07-09T14:19:39.219058
81,B,2025-07-09T14:19:39.332518
82,B,2025-07-09T14:19:39.463819
83,B,2025-07-09T14:19:39.604298
84,B,2025-07-09T14:19:39.724201
85,B,2025-07-09T14:19:39.852010
86,B,2025-07-09T14:19:39.964306
87,B,2025-07-09T14:19:40.066779
88,B,2025-07-09T14:19:40.195703
89,B,2025-07-09T14:19:40.334422
90,B,2025-07-09T14:19:40.443887
91,B,2025-07-09T14:19:40.551836
92,B,2025-07-09T14:19:40.680961
93,B,2025-07-09T14:19:40.776134
94,B,2025-07-09T14:19:40.893135
95,B,2025-07-09T14:19:40.996817
96,B,2025-07-09T14:19:41.095351
97,B,2025-07-09T14:19:41.213849
98,B,2025-07-09T14:19:41.338495
99,B,2025-07-09T14:19:41.432389
100,B,2025-07-09T14:19:41.541162
101,B,2025-07-09T14:19:41.655794
102,B,2025-07-09T14:19:41.779115
103,B,2025-07-09T14:19:42.174554
104,B,2025-07-09T14:19:42.312349
105,B,2025-07-09T14:19:42.430404
106,B,2025-07-09T14:19:42.521584
107,B,2025-07-09T14:19:42.643242
108,B,2025-07-09T14:19:42.781754
109,B,2025-07-09T14:19:42.875590
110,B,2025-07-09T14:19:43.000314
111,B,2025-07-09T14:19:43.130542
112,B,2025-07-09T14:19:43.250026
113,B,2025-07-09T14:19:43.360127
114,B,2025-07-09T14:19:43.472642
115,B,2025-07-09T14:19:43.593023
116,B,2025-07-09T14:19:43.703323
117,B,2025-07-09T14:19:43.812879
118,B,2025-07-09T14:19:43.935239
119,B,2025-07-09T14:19:44.058530
120,B,2025-07-09T14:19:44.181293
121,B,2025-07-09T14:19:44.311863
122,B,2025-07-09T14:19:44.437165
123,B,2025-07-09T14:19:44.533462
124,B,2025-07-09T14:19:44.688099
125,B,2025-07-09T14:19:44.851813
126,B,2025-07-09T14:19:44.979357
127,B,2025-07-09T14:19:45.109189
128,B,2025-07-09T14:19:45.239994
129,B,2025-07-09T14:19:45.381408
130,B,2025-07-09T14:19:45.534492
131,B,2025-07-09T14:19:45.699863
132,B,2025-07-09T14:19:45.843977
133,B,2025-07-09T14:19:45.994286
134,B,2025-07-09T14:19:46.146611
135,B,2025-07-09T14:19:46.298672
136,B,2025-07-09T14:19:46.463143
137,B,2025-07-09T14:19:46.635111
138,B,2025-07-09T14:19:46.767026
139,B,2025-07-09T14:19:46.938230
140,B,2025-07-09T14:19:47.090853
141,B,2025-07-09T14:19:47.247526
142,B,2025-07-09T14:19:47.396137
143,B,2025-07-09T14:19:47.522199
144,B,2025-07-09T14:19:47.645968
145,B,2025-07-09T14:19:47.804808
146,B,2025-07-09T14:19:47.951820
147,B,2025-07-09T14:19:48.100636
148,B,2025-07-09T14:19:48.203098
149,B,2025-07-09T14:19:48.329233
150,B,2025-07-09T14:19:48.479545
151,B,2025-07-09T14:19:48.620114
152,B,2025-07-09T14:19:48.763594
153,B,2025-07-09T14:19:48.913371
154,B,2025-07-09T14:19:49.044297
155,B,2025-07-09T14:19:49.172887
156,B,2025-07-09T14:19:49.299374
157,B,2025-07-09T14:19:49.426762
158,B,2025-07-09T14:19:49.563395
159,B,2025-07-09T14:19:49.690543
160,B,2025-07-09T14:19:49.816402
161,B,2025-07-09T14:19:49.914134
162,B,2025-07-09T14:19:50.053037
163,B,2025-07-09T14:19:50.287571
164,B,2025-07-09T14:19:50.437605
165,B,2025-07-09T14:19:50.584660
166,B,2025-07-09T14:19:50.721381
167,B,2025-07-09T14:19:50.843769
168,B,2025-07-09T14:19:50.960508
169,B,2025-07-09T14:19:51.080994
170,B,2025-07-09T14:19:51.240975
171,B,2025-07-09T14:19:51.381006
172,B,2025-07-09T14:19:51.488743
173,B,2025-07-09T14:19:51.612584
174,B,2025-07-09T14:19:51.734739
175,B,2025-07-09T14:19:51.855421
176,B,2025-07-09T14:19:52.006248
177,B,2025-07-09T14:19:52.253901
178,B,2025-07-09T14:19:52.385710
179,B,2025-07-09T14:19:52.531626
180,B,2025-07-09T14:19:52.663996
181,B,2025-07-09T14:19:52.790662
182,B,2025-07-09T14:19:52.938720
183,B,2025-07-09T14:19:53.085775
184,B,2025-07-09T14:19:53.290732
185,B,2025-07-09T14:19:53.452510
186,B,2025-07-09T14:19:53.621126
187,B,2025-07-09T14:19:53.755580
188,B,2025-07-09T14:19:53.907627
189,B,2025-07-09T14:19:54.061195
190,B,2025-07-09T14:19:54.211820
191,B,2025-07-09T14:19:54.379340
192,B,2025-07-09T14:19:54.546231
193,B,2025-07-09T14:19:54.697880
194,B,2025-07-09T14:19:54.858773
195,B,2025-07-09T14:19:55.026107
196,B,2025-07-09T14:19:55.220852
197,B,2025-07-09T14:19:55.432798
198,B,2025-07-09T14:19:55.635738
199,B,2025-07-09T14:19:56.608002
