ID,Result,Timestamp
95,B,2025-07-09T13:01:27.421895
96,B,2025-07-09T13:01:29.478108
97,B,2025-07-09T13:01:31.650491
98,B,2025-07-09T13:01:33.168751
99,B,2025-07-09T13:01:35.152452
100,B,2025-07-09T13:01:37.072823
101,B,2025-07-09T13:01:38.738442
102,B,2025-07-09T13:01:40.452035
103,B,2025-07-09T13:01:47.788842
104,B,2025-07-09T13:01:49.674887
105,B,2025-07-09T13:01:51.429923
106,B,2025-07-09T13:01:53.311165
107,B,2025-07-09T13:01:55.168954
108,B,2025-07-09T13:01:56.926934
109,B,2025-07-09T13:01:59.036653
110,B,2025-07-09T13:02:00.788176
111,B,2025-07-09T13:02:02.323359
112,B,2025-07-09T13:02:04.118027
113,B,2025-07-09T13:02:06.055443
114,B,2025-07-09T13:02:08.434061
115,B,2025-07-09T13:02:10.513656
116,B,2025-07-09T13:02:11.636700
117,S,2025-07-09T13:02:13.808825
118,S,2025-07-09T13:02:16.472497
119,B,2025-07-09T13:02:19.316097
120,B,2025-07-09T13:02:21.545902
121,B,2025-07-09T13:02:24.268442
122,B,2025-07-09T13:02:26.330571
123,B,2025-07-09T13:02:28.227859
124,B,2025-07-09T13:02:30.003147
125,S,2025-07-09T13:02:32.285236
126,B,2025-07-09T13:02:35.019102
127,B,2025-07-09T13:02:38.075537
128,B,2025-07-09T13:02:40.973836
129,B,2025-07-09T13:02:42.723107
130,B,2025-07-09T13:02:44.527747
131,B,2025-07-09T13:02:46.643482
132,B,2025-07-09T13:02:48.587637
133,B,2025-07-09T13:02:50.704661
134,B,2025-07-09T13:02:53.321331
135,B,2025-07-09T13:02:55.793686
136,B,2025-07-09T13:02:58.107049
137,B,2025-07-09T13:03:00.076894
138,B,2025-07-09T13:03:02.177660
139,B,2025-07-09T13:03:04.193199
140,B,2025-07-09T13:03:06.595641
141,B,2025-07-09T13:03:09.443449
142,B,2025-07-09T13:03:11.585301
143,B,2025-07-09T13:03:14.359072
144,B,2025-07-09T13:03:16.678576
145,B,2025-07-09T13:03:19.468040
146,B,2025-07-09T13:03:21.881967
147,B,2025-07-09T13:03:24.564669
148,B,2025-07-09T13:03:26.880539
149,B,2025-07-09T13:03:29.822016
150,B,2025-07-09T13:03:32.602466
151,B,2025-07-09T13:03:34.619884
152,B,2025-07-09T13:03:37.068855
153,B,2025-07-09T13:03:38.751676
154,B,2025-07-09T13:03:41.047641
155,S,2025-07-09T13:03:44.525757
156,S,2025-07-09T13:03:48.294701
157,B,2025-07-09T13:03:51.215696
158,S,2025-07-09T13:03:54.132032
159,B,2025-07-09T13:03:56.193972
160,B,2025-07-09T13:03:58.333275
161,B,2025-07-09T13:04:01.026071
162,B,2025-07-09T13:04:03.792813
163,B,2025-07-09T13:04:05.696372
164,B,2025-07-09T13:04:08.121916
165,B,2025-07-09T13:04:10.706797
166,B,2025-07-09T13:04:13.010533
167,B,2025-07-09T13:04:16.102220
168,B,2025-07-09T13:04:18.063686
169,B,2025-07-09T13:04:20.152441
170,S,2025-07-09T13:04:22.856865
171,B,2025-07-09T13:04:25.916637
172,B,2025-07-09T13:04:28.504460
173,B,2025-07-09T13:04:30.845330
174,B,2025-07-09T13:04:34.119896
175,B,2025-07-09T13:04:36.300166
176,B,2025-07-09T13:04:39.252508
177,B,2025-07-09T13:04:44.025766
178,B,2025-07-09T13:04:46.220258
179,B,2025-07-09T13:04:48.412495
180,B,2025-07-09T13:04:50.990548
181,B,2025-07-09T13:04:53.490993
182,B,2025-07-09T13:04:55.349941
183,B,2025-07-09T13:04:57.562494
184,B,2025-07-09T13:04:59.653479
185,B,2025-07-09T13:05:02.089562
186,B,2025-07-09T13:05:04.343279
187,B,2025-07-09T13:05:06.547539
188,B,2025-07-09T13:05:08.573064
189,B,2025-07-09T13:05:10.454354
190,B,2025-07-09T13:05:12.808628
191,B,2025-07-09T13:05:15.063481
192,B,2025-07-09T13:05:17.053862
193,B,2025-07-09T13:05:19.196635
194,B,2025-07-09T13:05:21.396152
195,B,2025-07-09T13:05:23.574623
196,B,2025-07-09T13:05:26.015694
197,B,2025-07-09T13:05:28.354634
198,B,2025-07-09T13:05:30.644241
199,B,2025-07-09T13:05:35.095581
200,B,2025-07-09T13:05:39.615769
201,B,2025-07-09T13:05:41.622331
202,B,2025-07-09T13:05:43.440505
203,B,2025-07-09T13:05:44.964207
204,B,2025-07-09T13:05:46.741611
205,B,2025-07-09T13:05:48.587539
206,B,2025-07-09T13:05:50.916549
207,B,2025-07-09T13:05:53.149913
208,B,2025-07-09T13:05:54.704933
209,B,2025-07-09T13:05:56.547115
210,B,2025-07-09T13:05:58.239666
211,B,2025-07-09T13:06:00.201289
212,B,2025-07-09T13:06:01.855364
213,B,2025-07-09T13:06:03.910031
214,B,2025-07-09T13:06:05.634485
215,B,2025-07-09T13:06:07.420178
216,B,2025-07-09T13:06:09.617138
217,B,2025-07-09T13:06:12.781370
218,B,2025-07-09T13:06:14.936465
219,B,2025-07-09T13:06:17.194491
220,B,2025-07-09T13:06:20.526776
221,B,2025-07-09T13:06:22.682692
222,B,2025-07-09T13:06:24.597426
223,B,2025-07-09T13:06:26.595876
224,B,2025-07-09T13:06:28.502899
225,B,2025-07-09T13:06:30.635060
226,B,2025-07-09T13:06:32.793385
227,B,2025-07-09T13:06:35.186372
228,B,2025-07-09T13:06:37.244809
229,B,2025-07-09T13:06:39.507514
230,B,2025-07-09T13:06:41.306095
231,B,2025-07-09T13:06:43.386530
232,B,2025-07-09T13:06:46.081635
233,B,2025-07-09T13:06:47.781107
234,B,2025-07-09T13:06:50.075352
235,B,2025-07-09T13:06:52.581307
236,B,2025-07-09T13:06:54.762602
237,B,2025-07-09T13:06:57.331184
238,B,2025-07-09T13:06:58.819151
239,S,2025-07-09T13:07:02.363959
240,B,2025-07-09T13:07:04.888458
241,B,2025-07-09T13:07:07.179176
242,B,2025-07-09T13:07:09.836888
243,B,2025-07-09T13:07:11.827379
244,S,2025-07-09T13:07:15.886156
245,B,2025-07-09T13:07:18.089636
246,B,2025-07-09T13:07:20.103179
247,B,2025-07-09T13:07:25.917522
248,B,2025-07-09T13:07:28.592337
249,B,2025-07-09T13:07:30.525698
250,B,2025-07-09T13:07:33.490990
251,B,2025-07-09T13:07:36.169080
252,B,2025-07-09T13:07:38.325338
253,B,2025-07-09T13:07:40.714512
254,B,2025-07-09T13:07:42.589798
255,B,2025-07-09T13:07:44.529047
256,B,2025-07-09T13:07:46.153189
257,S,2025-07-09T13:07:48.897756
258,B,2025-07-09T13:07:50.866432
259,S,2025-07-09T13:07:54.139297
260,B,2025-07-09T13:07:58.354466
261,B,2025-07-09T13:08:00.701708
262,B,2025-07-09T13:08:03.133927
263,B,2025-07-09T13:08:05.150591
264,B,2025-07-09T13:08:07.141937
265,B,2025-07-09T13:08:10.905368
266,B,2025-07-09T13:08:13.949706
267,B,2025-07-09T13:08:16.328711
268,B,2025-07-09T13:08:18.422893
269,B,2025-07-09T13:08:19.956439
270,B,2025-07-09T13:08:21.695766
271,S,2025-07-09T13:08:24.882808
272,B,2025-07-09T13:08:26.750951
273,B,2025-07-09T13:08:28.652997
274,S,2025-07-09T13:08:31.962611
275,B,2025-07-09T13:08:33.457227
276,B,2025-07-09T13:08:36.152480
277,B,2025-07-09T13:08:37.797210
278,B,2025-07-09T13:08:40.256175
279,B,2025-07-09T13:08:42.605844
280,B,2025-07-09T13:08:44.756070
281,B,2025-07-09T13:08:46.679274
282,B,2025-07-09T13:08:49.277375
283,B,2025-07-09T13:08:51.661334
284,B,2025-07-09T13:08:54.669280
285,B,2025-07-09T13:08:56.936280
286,B,2025-07-09T13:08:59.115176
287,B,2025-07-09T13:09:00.520254
288,B,2025-07-09T13:09:02.213719
289,B,2025-07-09T13:09:04.174477
290,B,2025-07-09T13:09:06.100040
291,B,2025-07-09T13:09:08.743200
292,B,2025-07-09T13:09:11.929515
293,B,2025-07-09T13:09:14.095535
294,B,2025-07-09T13:09:16.908035
295,B,2025-07-09T13:09:19.317525
296,B,2025-07-09T13:09:21.367365
297,B,2025-07-09T13:09:23.765060
298,B,2025-07-09T13:09:25.956943
299,B,2025-07-09T13:09:31.277447
300,S,2025-07-09T13:09:34.301944
301,B,2025-07-09T13:09:36.125988
302,B,2025-07-09T13:09:38.507405
303,B,2025-07-09T13:09:40.409170
304,B,2025-07-09T13:09:42.753247
305,B,2025-07-09T13:09:44.668683
306,B,2025-07-09T13:09:46.629728
307,B,2025-07-09T13:09:48.356619
308,B,2025-07-09T13:09:50.708129
309,B,2025-07-09T13:09:52.823408
310,B,2025-07-09T13:09:54.586802
311,B,2025-07-09T13:09:56.578034
312,B,2025-07-09T13:09:58.788858
313,B,2025-07-09T13:10:00.570826
314,B,2025-07-09T13:10:02.421327
315,B,2025-07-09T13:10:04.834970
316,S,2025-07-09T13:10:07.349468
317,B,2025-07-09T13:10:09.815315
318,B,2025-07-09T13:10:12.288520
319,B,2025-07-09T13:10:14.319119
320,B,2025-07-09T13:10:17.380235
321,B,2025-07-09T13:10:18.965575
322,B,2025-07-09T13:10:21.239035
323,B,2025-07-09T13:10:23.627922
324,B,2025-07-09T13:10:25.672032
325,B,2025-07-09T13:10:27.649712
326,B,2025-07-09T13:10:29.463137
327,B,2025-07-09T13:10:31.149193
328,B,2025-07-09T13:10:33.131297
329,B,2025-07-09T13:10:35.086217
330,B,2025-07-09T13:10:37.001760
331,B,2025-07-09T13:10:40.079220
332,B,2025-07-09T13:10:42.323907
333,B,2025-07-09T13:10:43.937804
334,B,2025-07-09T13:10:45.793039
335,B,2025-07-09T13:10:47.622608
336,B,2025-07-09T13:10:49.952510
337,B,2025-07-09T13:10:52.037848
338,B,2025-07-09T13:10:54.022698
339,B,2025-07-09T13:10:56.711555
340,B,2025-07-09T13:10:58.567004
341,B,2025-07-09T13:11:01.001271
342,B,2025-07-09T13:11:03.097903
343,B,2025-07-09T13:11:05.567835
344,B,2025-07-09T13:11:08.248612
345,B,2025-07-09T13:11:10.183022
346,B,2025-07-09T13:11:12.681067
347,B,2025-07-09T13:11:15.297296
348,B,2025-07-09T13:11:17.416580
349,B,2025-07-09T13:11:19.775541
350,B,2025-07-09T13:11:21.806442
351,B,2025-07-09T13:11:23.755684
352,B,2025-07-09T13:11:26.208949
353,B,2025-07-09T13:11:28.274575
354,B,2025-07-09T13:11:30.466900
355,B,2025-07-09T13:11:32.636824
356,B,2025-07-09T13:11:34.995489
357,S,2025-07-09T13:11:37.952141
358,B,2025-07-09T13:11:40.622522
359,B,2025-07-09T13:11:42.573679
360,B,2025-07-09T13:11:45.036034
361,B,2025-07-09T13:11:47.887182
362,B,2025-07-09T13:11:50.170332
363,B,2025-07-09T13:11:52.418640
364,B,2025-07-09T13:11:54.498956
365,B,2025-07-09T13:11:56.676495
366,B,2025-07-09T13:11:58.914796
367,B,2025-07-09T13:12:01.360998
368,B,2025-07-09T13:12:03.759525
369,B,2025-07-09T13:12:06.047925
370,B,2025-07-09T13:12:08.688637
371,B,2025-07-09T13:12:10.697685
372,B,2025-07-09T13:12:13.135144
373,B,2025-07-09T13:12:16.012833
374,B,2025-07-09T13:12:18.556674
375,B,2025-07-09T13:12:20.526023
376,B,2025-07-09T13:12:22.770664
377,B,2025-07-09T13:12:24.990955
378,B,2025-07-09T13:12:27.290073
379,B,2025-07-09T13:12:29.591540
380,B,2025-07-09T13:12:31.731820
381,S,2025-07-09T13:12:36.371188
382,B,2025-07-09T13:12:38.255471
383,B,2025-07-09T13:12:40.069643
384,B,2025-07-09T13:12:43.400637
385,B,2025-07-09T13:12:45.532712
386,B,2025-07-09T13:12:47.873905
387,B,2025-07-09T13:12:50.103128
388,B,2025-07-09T13:12:53.193841
389,B,2025-07-09T13:12:55.023677
390,B,2025-07-09T13:12:57.533328
391,B,2025-07-09T13:12:59.715397
392,B,2025-07-09T13:13:01.663284
393,S,2025-07-09T13:13:04.019655
394,B,2025-07-09T13:13:06.027041
395,B,2025-07-09T13:13:08.038794
396,B,2025-07-09T13:13:11.023588
397,B,2025-07-09T13:13:13.102624
398,S,2025-07-09T13:13:17.104217
399,B,2025-07-09T13:13:19.596823
